engine_model_id,manufacturer,model_name,engine_family,engine_type
2332,LYCOMING,IO-540-W3A5D,,FAA_TYPE_1
2333,LYCOMING,IO-580-A1A,,FAA_TYPE_1
2334,LYCOMING,IO-580-B1A,,FAA_TYPE_1
2335,LYCOMING,IO-720,,FAA_TYPE_1
2336,LYCOMING,IO-720-A1A,,FAA_TYPE_1
2337,LYCOMING,IO-720-A1B,,FAA_TYPE_1
2338,LYCOMING,IO-720-A1BD,,FAA_TYPE_1
2339,LYCOMING,IO-720-B1B,,FAA_TYPE_1
2340,LYCOMING,IO-720-B1BD,,FAA_TYPE_1
2341,LYCOMING,IO-720-C1B,,FAA_TYPE_1
2342,LYCOMING,IO-720-C1BD,,FAA_TYPE_1
2343,LYCOMING,IO-720-D1B,,FAA_TYPE_1
2344,LYCOMING,IO-720-D1BD,,FAA_TYPE_1
2345,LYCOMING,IO-720-D1C,,FAA_TYPE_1
2346,LYCOMING,IO-720-D1CD,,FAA_TYPE_1
2347,LYCOMING,IVO-360-A1A,,FAA_TYPE_1
2348,LYCOMING,IVO-540-A1A,,FAA_TYPE_1
2349,LYCOMING,L-540-T4B5,,FAA_TYPE_1
2350,LYCOMING,LHIO-360-C1A,,FAA_TYPE_1
2351,LYCOMING,LHIO-360-C1B,,FAA_TYPE_1
2352,LYCOMING,LHIO-360-F1AD,,FAA_TYPE_1
2353,LYCOMING,LIO-320-B1A,,FAA_TYPE_1
2354,LYCOMING,LIO-320-C1A,,FAA_TYPE_1
2355,LYCOMING,LIO-360-C1E6,,FAA_TYPE_1
2356,LYCOMING,LIO-360-CIE6,,FAA_TYPE_1
2357,LYCOMING,LO-360-A1G6D,,FAA_TYPE_1
2358,LYCOMING,LO-360-A1H6,,FAA_TYPE_1
2359,LYCOMING,LO-360-E1A6DA,,FAA_TYPE_1
2360,LYCOMING,LO-360-E1AD,,FAA_TYPE_1
2361,LYCOMING,LO-360-E1BD,,FAA_TYPE_1
2362,LYCOMING,LO-360-E2AD,,FAA_TYPE_1
2363,LYCOMING,LO-360-E2BD,,FAA_TYPE_1
2364,LYCOMING,LTC1B-1,,FAA_TYPE_3
2365,LYCOMING,LTC1K-4K,,FAA_TYPE_3
2366,LYCOMING,LTC4B-8D,,FAA_TYPE_3
2367,LYCOMING,LTIO-540-F2BD,,FAA_TYPE_1
2368,LYCOMING,LTIO-540-J2B,,FAA_TYPE_1
2369,LYCOMING,LTIO-540-J2BD,,FAA_TYPE_1
2370,LYCOMING,LTIO-540-K1AD,,FAA_TYPE_1
2371,LYCOMING,LTIO-540-N2BD,,FAA_TYPE_1
2372,LYCOMING,LTIO-540-R2AD,,FAA_TYPE_1
2373,LYCOMING,LTIO-540-U2A,,FAA_TYPE_1
2374,LYCOMING,LTIO-540-V2AD,,FAA_TYPE_1
2375,LYCOMING,LTIO-540-W2A,,FAA_TYPE_1
2376,LYCOMING,LTO-360-A1A6D,,FAA_TYPE_1
2377,LYCOMING,LTO-360-E1A6D,,FAA_TYPE_1
2378,LYCOMING,LTP 101-600,,FAA_TYPE_2
2379,LYCOMING,LTP101-600A,,FAA_TYPE_1
2380,LYCOMING,LTP101-600A1A,,FAA_TYPE_2
2381,LYCOMING,LTP101-700A1A,,FAA_TYPE_2
2382,LYCOMING,LTS 101 600A,,FAA_TYPE_3
2383,LYCOMING,LTS-101 SER,,FAA_TYPE_3
2384,LYCOMING,LTS-750-B-1,,FAA_TYPE_3
2385,LYCOMING,LYCOMING,,FAA_TYPE_1
2386,LYCOMING,O&GO-145C SER,,FAA_TYPE_1
2387,LYCOMING,O&VO-360 SER,,FAA_TYPE_1
2388,LYCOMING,O-145-A1,,FAA_TYPE_1
2389,LYCOMING,O-145-A2,,FAA_TYPE_1
2390,LYCOMING,O-145-B2,,FAA_TYPE_1
2391,LYCOMING,O-145-B3,,FAA_TYPE_1
2392,LYCOMING,O-145-C2,,FAA_TYPE_1
2393,LYCOMING,O-233,,FAA_TYPE_1
2394,LYCOMING,O-235,,FAA_TYPE_1
2395,LYCOMING,O-235-C,,FAA_TYPE_1
2396,LYCOMING,O-235-C1,,FAA_TYPE_8
2397,LYCOMING,O-235-C1A,,FAA_TYPE_1
2398,LYCOMING,O-235-C1B,,FAA_TYPE_1
2399,LYCOMING,O-235-C1C,,FAA_TYPE_1
2400,LYCOMING,O-235-C2,,FAA_TYPE_1
2401,LYCOMING,O-235-C2A,,FAA_TYPE_1
2402,LYCOMING,O-235-C2B,,FAA_TYPE_1
2403,LYCOMING,O-235-C2C,,FAA_TYPE_1
2404,LYCOMING,O-235-E1,,FAA_TYPE_1
2405,LYCOMING,O-235-E1B,,FAA_TYPE_1
2406,LYCOMING,O-235-E2A,,FAA_TYPE_1
2407,LYCOMING,O-235-E2B,,FAA_TYPE_1
2408,LYCOMING,O-235-F1,,FAA_TYPE_1
2409,LYCOMING,O-235-F1B,,FAA_TYPE_1
2410,LYCOMING,O-235-F2A,,FAA_TYPE_1
2411,LYCOMING,O-235-F2B,,FAA_TYPE_1
2412,LYCOMING,O-235-G1,,FAA_TYPE_1
2413,LYCOMING,O-235-G1B,,FAA_TYPE_1
2414,LYCOMING,O-235-G2A,,FAA_TYPE_1
2415,LYCOMING,O-235-G2B,,FAA_TYPE_1
2416,LYCOMING,O-235-H2C,,FAA_TYPE_1
2417,LYCOMING,O-235-J2A,,FAA_TYPE_1
2418,LYCOMING,O-235-J2B,,FAA_TYPE_1
2419,LYCOMING,O-235-K2A,,FAA_TYPE_1
2420,LYCOMING,O-235-K2B,,FAA_TYPE_1
2421,LYCOMING,O-235-K2C,,FAA_TYPE_1
2422,LYCOMING,O-235-L2A,,FAA_TYPE_1
2423,LYCOMING,O-235-L2C,,FAA_TYPE_8
2424,LYCOMING,O-235-M1,,FAA_TYPE_1
2425,LYCOMING,O-235-M2C,,FAA_TYPE_1
2426,LYCOMING,O-235-M3C,,FAA_TYPE_1
2427,LYCOMING,O-235-N2A,,FAA_TYPE_1
2428,LYCOMING,O-235-P1,,FAA_TYPE_1
2429,LYCOMING,O-235-P2A,,FAA_TYPE_1
2430,LYCOMING,O-235-P2C,,FAA_TYPE_1
2431,LYCOMING,O-235-P3C,,FAA_TYPE_1
2432,LYCOMING,O-290,,FAA_TYPE_1
2433,LYCOMING,O-290-A,,FAA_TYPE_1
2434,LYCOMING,O-290-AP,,FAA_TYPE_1
2435,LYCOMING,O-290-B,,FAA_TYPE_1
2436,LYCOMING,O-290-C,,FAA_TYPE_1
2437,LYCOMING,O-290-CP,,FAA_TYPE_1
2438,LYCOMING,O-290-D,,FAA_TYPE_1
2439,LYCOMING,O-290-D2,,FAA_TYPE_1
2440,LYCOMING,O-290-D2A,,FAA_TYPE_1
2441,LYCOMING,O-290-D2B,,FAA_TYPE_1
2442,LYCOMING,O-290-D2C,,FAA_TYPE_1
2443,LYCOMING,O-290-G,,FAA_TYPE_8
2444,LYCOMING,O-320 SERIES,,FAA_TYPE_1
2445,LYCOMING,O-320-A,,FAA_TYPE_1
2446,LYCOMING,O-320-A1A,,FAA_TYPE_1
2447,LYCOMING,O-320-A1B,,FAA_TYPE_1
2448,LYCOMING,O-320-A2B,,FAA_TYPE_1
2449,LYCOMING,O-320-A2C,,FAA_TYPE_1
2450,LYCOMING,O-320-A2D,,FAA_TYPE_1
2451,LYCOMING,O-320-A3A,,FAA_TYPE_1
2452,LYCOMING,O-320-A3B,,FAA_TYPE_1
2453,LYCOMING,O-320-A3C,,FAA_TYPE_1
2454,LYCOMING,O-320-B1A,,FAA_TYPE_1
2455,LYCOMING,O-320-B1B,,FAA_TYPE_1
2456,LYCOMING,O-320-B2A,,FAA_TYPE_1
2457,LYCOMING,O-320-B2B,,FAA_TYPE_1
2458,LYCOMING,O-320-B2C,,FAA_TYPE_1
2459,LYCOMING,O-320-B2D,,FAA_TYPE_1
2460,LYCOMING,O-320-B2E,,FAA_TYPE_1
2461,LYCOMING,O-320-B3A,,FAA_TYPE_1
2462,LYCOMING,O-320-B3B,,FAA_TYPE_1
2463,LYCOMING,O-320-B3C,,FAA_TYPE_1
2464,LYCOMING,O-320-C1A,,FAA_TYPE_1
2465,LYCOMING,O-320-C1B,,FAA_TYPE_1
2466,LYCOMING,O-320-C2A,,FAA_TYPE_1
2467,LYCOMING,O-320-C2B,,FAA_TYPE_1
2468,LYCOMING,O-320-C2C,,FAA_TYPE_1
2469,LYCOMING,O-320-C3A,,FAA_TYPE_1
2470,LYCOMING,O-320-C3B,,FAA_TYPE_1
2471,LYCOMING,O-320-C3C,,FAA_TYPE_1
2472,LYCOMING,O-320-D1A,,FAA_TYPE_1
2473,LYCOMING,O-320-D1B,,FAA_TYPE_1
2474,LYCOMING,O-320-D1C,,FAA_TYPE_1
2475,LYCOMING,O-320-D1D,,FAA_TYPE_1
2476,LYCOMING,O-320-D1F,,FAA_TYPE_1
2477,LYCOMING,O-320-D2,,FAA_TYPE_1
2478,LYCOMING,O-320-D2A,,FAA_TYPE_1
2479,LYCOMING,O-320-D2B,,FAA_TYPE_1
2480,LYCOMING,O-320-D2C,,FAA_TYPE_1
2481,LYCOMING,O-320-D2F,,FAA_TYPE_1
2482,LYCOMING,O-320-D2G,,FAA_TYPE_1
2483,LYCOMING,O-320-D2H,,FAA_TYPE_1
2484,LYCOMING,O-320-D2J,,FAA_TYPE_1
2485,LYCOMING,O-320-D3G,,FAA_TYPE_1
2486,LYCOMING,O-320-E1A,,FAA_TYPE_1
2487,LYCOMING,O-320-E1B,,FAA_TYPE_1
2488,LYCOMING,O-320-E1C,,FAA_TYPE_1
2489,LYCOMING,O-320-E1F,,FAA_TYPE_1
2490,LYCOMING,O-320-E1J,,FAA_TYPE_1
2491,LYCOMING,O-320-E2A,,FAA_TYPE_8
2492,LYCOMING,O-320-E2B,,FAA_TYPE_1
2493,LYCOMING,O-320-E2C,,FAA_TYPE_1
2494,LYCOMING,O-320-E2D,,FAA_TYPE_8
2495,LYCOMING,O-320-E2F,,FAA_TYPE_1
2496,LYCOMING,O-320-E2G,,FAA_TYPE_1
2497,LYCOMING,O-320-E2H,,FAA_TYPE_1
2498,LYCOMING,O-320-E3D,,FAA_TYPE_1
2499,LYCOMING,O-320-E3H,,FAA_TYPE_1
2500,LYCOMING,O-320-EXP,,FAA_TYPE_1
2501,LYCOMING,O-320-H1AD,,FAA_TYPE_1
2502,LYCOMING,O-320-H1BD,,FAA_TYPE_1
2503,LYCOMING,O-320-H2AD,,FAA_TYPE_1
2504,LYCOMING,O-320-H2BD,,FAA_TYPE_1
2505,LYCOMING,O-320-H3AD,,FAA_TYPE_1
2506,LYCOMING,O-320-H3BD,,FAA_TYPE_1
2507,LYCOMING,O-340-A1A,,FAA_TYPE_1
2508,LYCOMING,O-340-A2A,,FAA_TYPE_1
2509,LYCOMING,O-340-B1A,,FAA_TYPE_1
2510,LYCOMING,O-350,,FAA_TYPE_1
2511,LYCOMING,O-350-A,,FAA_TYPE_1
2512,LYCOMING,O-360 SERIES,,FAA_TYPE_1
2513,LYCOMING,O-360-A1A,,FAA_TYPE_8
2514,LYCOMING,O-360-A1AD,,FAA_TYPE_1
2515,LYCOMING,O-360-A1C,,FAA_TYPE_1
2516,LYCOMING,O-360-A1D,,FAA_TYPE_1
2517,LYCOMING,O-360-A1F,,FAA_TYPE_1
2518,LYCOMING,O-360-A1F6,,FAA_TYPE_8
2519,LYCOMING,O-360-A1F6D,,FAA_TYPE_1
2520,LYCOMING,O-360-A1G,,FAA_TYPE_1
2521,LYCOMING,O-360-A1G6,,FAA_TYPE_1
2522,LYCOMING,O-360-A1G6D,,FAA_TYPE_1
2523,LYCOMING,O-360-A1H,,FAA_TYPE_1
2524,LYCOMING,O-360-A1H6,,FAA_TYPE_1
2525,LYCOMING,O-360-A1LD,,FAA_TYPE_1
2526,LYCOMING,O-360-A1P,,FAA_TYPE_1
2527,LYCOMING,O-360-A2A,,FAA_TYPE_1
2528,LYCOMING,O-360-A2D,,FAA_TYPE_1
2529,LYCOMING,O-360-A2E,,FAA_TYPE_1
2530,LYCOMING,O-360-A2F,,FAA_TYPE_1
2531,LYCOMING,O-360-A2G,,FAA_TYPE_1
2532,LYCOMING,O-360-A2H,,FAA_TYPE_1
2533,LYCOMING,O-360-A3A,,FAA_TYPE_1
2534,LYCOMING,O-360-A3AD,,FAA_TYPE_1
2535,LYCOMING,O-360-A3D,,FAA_TYPE_1
2536,LYCOMING,O-360-A4A,,FAA_TYPE_1
2537,LYCOMING,O-360-A4AD,,FAA_TYPE_1
2538,LYCOMING,O-360-A4D,,FAA_TYPE_4
2539,LYCOMING,O-360-A4G,,FAA_TYPE_1
2540,LYCOMING,O-360-A4J,,FAA_TYPE_4
2541,LYCOMING,O-360-A4K,,FAA_TYPE_1
2542,LYCOMING,O-360-A4M,,FAA_TYPE_8
2543,LYCOMING,O-360-A4N,,FAA_TYPE_1
2544,LYCOMING,O-360-A4P,,FAA_TYPE_1
2545,LYCOMING,O-360-A5AD,,FAA_TYPE_1
2546,LYCOMING,O-360-B1A,,FAA_TYPE_1
2547,LYCOMING,O-360-B1B,,FAA_TYPE_1
2548,LYCOMING,O-360-B2A,,FAA_TYPE_1
2549,LYCOMING,O-360-B2B,,FAA_TYPE_1
2550,LYCOMING,O-360-B2C,,FAA_TYPE_1
2551,LYCOMING,O-360-C1A,,FAA_TYPE_1
2552,LYCOMING,O-360-C1C,,FAA_TYPE_1
2553,LYCOMING,O-360-C1E,,FAA_TYPE_1
2554,LYCOMING,O-360-C1F,,FAA_TYPE_1
2555,LYCOMING,O-360-C1G,,FAA_TYPE_1
2556,LYCOMING,O-360-C2A,,FAA_TYPE_1
2557,LYCOMING,O-360-C2B,,FAA_TYPE_1
2558,LYCOMING,O-360-C2C,,FAA_TYPE_1
2559,LYCOMING,O-360-C2D,,FAA_TYPE_1
2560,LYCOMING,O-360-C2E,,FAA_TYPE_1
2561,LYCOMING,O-360-C4F,,FAA_TYPE_1
2562,LYCOMING,O-360-C4P,,FAA_TYPE_1
2563,LYCOMING,O-360-D1A,,FAA_TYPE_1
2564,LYCOMING,O-360-D2A,,FAA_TYPE_1
2565,LYCOMING,O-360-D2B,,FAA_TYPE_1
2566,LYCOMING,O-360-E1A6D,,FAA_TYPE_1
2567,LYCOMING,O-360-E1AD,,FAA_TYPE_1
2568,LYCOMING,O-360-E1BD,,FAA_TYPE_1
2569,LYCOMING,O-360-E2AD,,FAA_TYPE_1
2570,LYCOMING,O-360-E2BD,,FAA_TYPE_1
2571,LYCOMING,O-360-F1A6,,FAA_TYPE_1
2572,LYCOMING,O-360-G1A6,,FAA_TYPE_1
2573,LYCOMING,O-360-J2A,,FAA_TYPE_1
2574,LYCOMING,O-390 SERIES,,FAA_TYPE_1
2575,LYCOMING,O-435,,FAA_TYPE_1
2576,LYCOMING,O-435-2-MI,,FAA_TYPE_1
2577,LYCOMING,O-435-A,,FAA_TYPE_1
2578,LYCOMING,O-435-A2,,FAA_TYPE_1
2579,LYCOMING,O-435-B,,FAA_TYPE_1
2580,LYCOMING,O-435-C,,FAA_TYPE_1
2581,LYCOMING,O-435-C1,,FAA_TYPE_1
2582,LYCOMING,O-435-C2,,FAA_TYPE_1
2583,LYCOMING,O-435-K,,FAA_TYPE_1
2584,LYCOMING,O-435-K1,,FAA_TYPE_1
2585,LYCOMING,O-450-25,,FAA_TYPE_1
2586,LYCOMING,O-540 SERIES,,FAA_TYPE_1
2587,LYCOMING,O-540-A1A,,FAA_TYPE_1
2588,LYCOMING,O-540-A1A5,,FAA_TYPE_1
2589,LYCOMING,O-540-A1B5,,FAA_TYPE_1
2590,LYCOMING,O-540-A1C5,,FAA_TYPE_1
2591,LYCOMING,O-540-A1D,,FAA_TYPE_1
2592,LYCOMING,O-540-A1D5,,FAA_TYPE_1
2593,LYCOMING,O-540-A2B,,FAA_TYPE_1
2594,LYCOMING,O-540-A3D5,,FAA_TYPE_1
2595,LYCOMING,O-540-A4A5,,FAA_TYPE_1
2596,LYCOMING,O-540-A4B5,,FAA_TYPE_1
2597,LYCOMING,O-540-A4C5,,FAA_TYPE_1
2598,LYCOMING,O-540-A4D5,,FAA_TYPE_1
2599,LYCOMING,O-540-B1A5,,FAA_TYPE_1
2600,LYCOMING,O-540-B1B5,,FAA_TYPE_1
2601,LYCOMING,O-540-B1D5,,FAA_TYPE_1
2602,LYCOMING,O-540-B2A5,,FAA_TYPE_1
2603,LYCOMING,O-540-B2B5,,FAA_TYPE_1
2604,LYCOMING,O-540-B2C5,,FAA_TYPE_1
2605,LYCOMING,O-540-B4A5,,FAA_TYPE_1
2606,LYCOMING,O-540-B4B5,,FAA_TYPE_1
2607,LYCOMING,O-540-D1A5,,FAA_TYPE_1
2608,LYCOMING,O-540-E4A5,,FAA_TYPE_1
2609,LYCOMING,O-540-E4B5,,FAA_TYPE_1
2610,LYCOMING,O-540-E4C5,,FAA_TYPE_1
2611,LYCOMING,O-540-E4G5,,FAA_TYPE_1
2612,LYCOMING,O-540-F1A5,,FAA_TYPE_1
2613,LYCOMING,O-540-F1B5,,FAA_TYPE_1
2614,LYCOMING,O-540-G1A5,,FAA_TYPE_1
2615,LYCOMING,O-540-G2A5,,FAA_TYPE_1
2616,LYCOMING,O-540-H1A5,,FAA_TYPE_1
2617,LYCOMING,O-540-H1A5D,,FAA_TYPE_1
2618,LYCOMING,O-540-H1B5D,,FAA_TYPE_1
2619,LYCOMING,O-540-H2A5,,FAA_TYPE_1
2620,LYCOMING,O-540-H2A5D,,FAA_TYPE_1
2621,LYCOMING,O-540-J1A5D,,FAA_TYPE_1
2622,LYCOMING,O-540-J1B5D,,FAA_TYPE_1
2623,LYCOMING,O-540-J1C5D,,FAA_TYPE_1
2624,LYCOMING,O-540-J1D5D,,FAA_TYPE_1
2625,LYCOMING,O-540-J2A5D,,FAA_TYPE_1
2626,LYCOMING,O-540-J2B5D,,FAA_TYPE_1
2627,LYCOMING,O-540-J2C5D,,FAA_TYPE_1
2628,LYCOMING,O-540-J2D5D,,FAA_TYPE_1
2629,LYCOMING,O-540-J3A5D,,FAA_TYPE_1
2630,LYCOMING,O-540-J3C5D,,FAA_TYPE_1
2631,LYCOMING,O-540-L3C5D,,FAA_TYPE_1
2632,LYCOMING,O235N2C,,FAA_TYPE_8
2633,LYCOMING,R-1820 SER,,FAA_TYPE_1_2
2634,LYCOMING,R-530-D-2,,FAA_TYPE_1
2635,LYCOMING,R-530-D1,,FAA_TYPE_1
2636,LYCOMING,R-680-2,,FAA_TYPE_1
2637,LYCOMING,R-680-4,,FAA_TYPE_1
2638,LYCOMING,R-680-5,,FAA_TYPE_1
2639,LYCOMING,R-680-6,,FAA_TYPE_1
2640,LYCOMING,R-680-B2,,FAA_TYPE_1
2641,LYCOMING,R-680-B4,,FAA_TYPE_1
2642,LYCOMING,R-680-B4B,,FAA_TYPE_1
2643,LYCOMING,R-680-B5,,FAA_TYPE_1
2644,LYCOMING,R-680-B6,,FAA_TYPE_1
2645,LYCOMING,R-680-BA,,FAA_TYPE_1
2646,LYCOMING,R-680-D5,,FAA_TYPE_1
2647,LYCOMING,R-680-D6,,FAA_TYPE_1
2648,LYCOMING,R-680E1,,FAA_TYPE_1
2649,LYCOMING,R-680E2,,FAA_TYPE_1
2650,LYCOMING,R-680E3,,FAA_TYPE_1
2651,LYCOMING,R680,,FAA_TYPE_1
2652,LYCOMING,R680-13,,FAA_TYPE_1
2653,LYCOMING,R680-17,,FAA_TYPE_1
2654,LYCOMING,R680-2-B2-BA,,FAA_TYPE_1
2655,LYCOMING,R680-4P-B4,,FAA_TYPE_1
2656,LYCOMING,R680-5-B5-D5,,FAA_TYPE_1
2657,LYCOMING,R680-6B6-D6,,FAA_TYPE_1
2658,LYCOMING,R680E SERIES,,FAA_TYPE_1
2659,LYCOMING,R680E3A,,FAA_TYPE_1
2660,LYCOMING,R680E3B,,FAA_TYPE_1
2661,LYCOMING,SO-580-A1A,,FAA_TYPE_1
2662,LYCOMING,SO-580-A1B,,FAA_TYPE_1
2663,LYCOMING,T-53,,FAA_TYPE_3
2664,LYCOMING,T-53 SER,,FAA_TYPE_2
2665,LYCOMING,T-53 SERIES,,FAA_TYPE_1
2666,LYCOMING,T-55 SER TP,,FAA_TYPE_2
2667,LYCOMING,T-55 SER TS,,FAA_TYPE_3
2668,LYCOMING,T0-360 SER,,FAA_TYPE_1
2669,LYCOMING,T53-L-11D,,FAA_TYPE_3
2670,LYCOMING,T53-L-13,,FAA_TYPE_3
2671,LYCOMING,T53-L-13B,,FAA_TYPE_3
2672,LYCOMING,T53-L-701,,FAA_TYPE_2
2673,LYCOMING,T5307A,,FAA_TYPE_2
2674,LYCOMING,T5309A,,FAA_TYPE_3
2675,LYCOMING,T5309B,,FAA_TYPE_3
2676,LYCOMING,T5309C,,FAA_TYPE_3
2677,LYCOMING,T5311A,,FAA_TYPE_3
2678,LYCOMING,T5311B,,FAA_TYPE_3
2679,LYCOMING,T5313B,,FAA_TYPE_3
2680,LYCOMING,T5317A,,FAA_TYPE_3
2681,LYCOMING,T5317A-1,,FAA_TYPE_3
2682,LYCOMING,T5317B,,FAA_TYPE_3
2683,LYCOMING,T53L-703,,FAA_TYPE_3
2684,LYCOMING,T5508D,,FAA_TYPE_3
2685,LYCOMING,TEO-540-C1A,,FAA_TYPE_1
2686,LYCOMING,TI0-540 SER,,FAA_TYPE_2
2687,LYCOMING,TI0-541 SER,,FAA_TYPE_1
2688,LYCOMING,TIFO-541-B1A,,FAA_TYPE_1
2689,LYCOMING,TIGO-541-C1A,,FAA_TYPE_1
2690,LYCOMING,TIGO-541-D1A,,FAA_TYPE_1
2691,LYCOMING,TIGO-541-D1B,,FAA_TYPE_1
2692,LYCOMING,TIGO-541-E1A,,FAA_TYPE_1
2693,LYCOMING,TIGO-541-G1AD,,FAA_TYPE_1
2694,LYCOMING,TIGO-541SER,,FAA_TYPE_1
2695,LYCOMING,TIO 540 SER,,FAA_TYPE_1_2
2696,LYCOMING,TIO-360 SER,,FAA_TYPE_1
2697,LYCOMING,TIO-360-A1A,,FAA_TYPE_1
2698,LYCOMING,TIO-360-A1B,,FAA_TYPE_1
2699,LYCOMING,TIO-360-A3B6,,FAA_TYPE_1
2700,LYCOMING,TIO-360-C1A,,FAA_TYPE_1
2701,LYCOMING,TIO-360-C1A6D,,FAA_TYPE_1
2702,LYCOMING,TIO-540-A1A,,FAA_TYPE_1
2703,LYCOMING,TIO-540-A1B,,FAA_TYPE_1
2704,LYCOMING,TIO-540-A1C,,FAA_TYPE_1
2705,LYCOMING,TIO-540-A2A,,FAA_TYPE_1
2706,LYCOMING,TIO-540-A2B,,FAA_TYPE_1
2707,LYCOMING,TIO-540-A2C,,FAA_TYPE_1
2708,LYCOMING,TIO-540-AA1AD,,FAA_TYPE_1
2709,LYCOMING,TIO-540-AB1AD,,FAA_TYPE_1
2710,LYCOMING,TIO-540-AB1BD,,FAA_TYPE_1
2711,LYCOMING,TIO-540-AE2A,,FAA_TYPE_1_2
2712,LYCOMING,TIO-540-AF1A,,FAA_TYPE_1
2713,LYCOMING,TIO-540-AF1B,,FAA_TYPE_1
2714,LYCOMING,TIO-540-AG1A,,FAA_TYPE_1
2715,LYCOMING,TIO-540-AH1A,,FAA_TYPE_1
2716,LYCOMING,TIO-540-AJ1A,,FAA_TYPE_1
2717,LYCOMING,TIO-540-AK1A,,FAA_TYPE_2
2718,LYCOMING,TIO-540-C1A,,FAA_TYPE_1
2719,LYCOMING,TIO-540-E1A,,FAA_TYPE_1
2720,LYCOMING,TIO-540-F2BD,,FAA_TYPE_1
2721,LYCOMING,TIO-540-G1A,,FAA_TYPE_1
2722,LYCOMING,TIO-540-H1A,,FAA_TYPE_1
2723,LYCOMING,TIO-540-J2B,,FAA_TYPE_1
2724,LYCOMING,TIO-540-J2BD,,FAA_TYPE_1
2725,LYCOMING,TIO-540-K1AD,,FAA_TYPE_1
2726,LYCOMING,TIO-540-N2BD,,FAA_TYPE_1
2727,LYCOMING,TIO-540-R2AD,,FAA_TYPE_1
2728,LYCOMING,TIO-540-S1AD,,FAA_TYPE_1
2729,LYCOMING,TIO-540-T2AD,,FAA_TYPE_1
2730,LYCOMING,TIO-540-U2A,,FAA_TYPE_1
2731,LYCOMING,TIO-540-V2AD,,FAA_TYPE_1
2732,LYCOMING,TIO-540-W2A,,FAA_TYPE_1
2733,LYCOMING,TIO-540-X136,,FAA_TYPE_1
2734,LYCOMING,TIO-541 SER,,FAA_TYPE_1
2735,LYCOMING,TIO-541-A1A,,FAA_TYPE_1
2736,LYCOMING,TIO-541-E1A4,,FAA_TYPE_1
2737,LYCOMING,TIO-541-E1B4,,FAA_TYPE_1
2738,LYCOMING,TIO-541-E1C4,,FAA_TYPE_1
2739,LYCOMING,TIO-541-E1D4,,FAA_TYPE_1
2740,LYCOMING,TO-360-A1A6D,,FAA_TYPE_1
2741,LYCOMING,TO-360-C1A6D,,FAA_TYPE_1
2742,LYCOMING,TO-360-E1A6D,,FAA_TYPE_1
2743,LYCOMING,TO-360-E1A6D1,,FAA_TYPE_1
2744,LYCOMING,TO-360-F1A6D,,FAA_TYPE_1
2745,LYCOMING,TSIO-360SER,,FAA_TYPE_2
2746,LYCOMING,TVO-435-A1A,,FAA_TYPE_1
2747,LYCOMING,TVO-435-B1A,,FAA_TYPE_1
2748,LYCOMING,TVO-435-B1B,,FAA_TYPE_1
2749,LYCOMING,TVO-435-C1A,,FAA_TYPE_1
2750,LYCOMING,TVO-435-D1A,,FAA_TYPE_1
2751,LYCOMING,TVO-435-D1B,,FAA_TYPE_1
2752,LYCOMING,TVO-435-E1A,,FAA_TYPE_1
2753,LYCOMING,TVO-435-F1A,,FAA_TYPE_1
2754,LYCOMING,TVO-435-G1A,,FAA_TYPE_1_2
2755,LYCOMING,TVO-435-G1B,,FAA_TYPE_1
2756,LYCOMING,TVO-435-GIA,,FAA_TYPE_2
2757,LYCOMING,V0-360-A1A,,FAA_TYPE_1
2758,LYCOMING,V0-360-A1B,,FAA_TYPE_1
2759,LYCOMING,V0-360-B1A,,FAA_TYPE_1
2760,LYCOMING,VO-435 SERIES,,FAA_TYPE_1
2761,LYCOMING,VO-435-A1A,,FAA_TYPE_1
2762,LYCOMING,VO-435-A1B,,FAA_TYPE_1
2763,LYCOMING,VO-435-A1C,,FAA_TYPE_1
2764,LYCOMING,VO-435-A1D,,FAA_TYPE_1
2765,LYCOMING,VO-435-A1E,,FAA_TYPE_1
2766,LYCOMING,VO-435-A1F,,FAA_TYPE_1
2767,LYCOMING,VO-435-B1A,,FAA_TYPE_1
2768,LYCOMING,VO-540 SER,,FAA_TYPE_3
2769,LYCOMING,VO-540 SERIES,,FAA_TYPE_1
2770,LYCOMING,VO-540-A1A,,FAA_TYPE_1
2771,LYCOMING,VO-540-A2A,,FAA_TYPE_1
2772,LYCOMING,VO-540-B1A,,FAA_TYPE_1
2773,LYCOMING,VO-540-B1B,,FAA_TYPE_1
2774,LYCOMING,VO-540-B1B3,,FAA_TYPE_1
2775,LYCOMING,VO-540-B1C,,FAA_TYPE_1
2776,LYCOMING,VO-540-B1D,,FAA_TYPE_1
2777,LYCOMING,VO-540-B1E,,FAA_TYPE_1
2778,LYCOMING,VO-540-B1F,,FAA_TYPE_1
2779,LYCOMING,VO-540-B1H3,,FAA_TYPE_1
2780,LYCOMING,VO-540-B2A,,FAA_TYPE_1
2781,LYCOMING,VO-540-B2C,,FAA_TYPE_1
2782,LYCOMING,VO-540-B2D,,FAA_TYPE_1
2783,LYCOMING,VO-540-B2E,,FAA_TYPE_1
2784,LYCOMING,VO-540-C1A,,FAA_TYPE_1
2785,LYCOMING,VO-540-C1B,,FAA_TYPE_1
2786,LYCOMING,VO-540-C1C3,,FAA_TYPE_1
2787,LYCOMING,VO-540-C2A,,FAA_TYPE_1
